临沂电信组播,#genre#
天津卫视,http://115.171.251.148:8888/udp/225.1.8.136:8144
辽宁卫视,http://115.171.251.148:8888/udp/225.1.8.137:8116
山东卫视,http://115.171.251.148:8888/udp/225.1.8.138:8148
云南卫视,http://115.171.251.148:8888/udp/225.1.8.139:8108
河南卫视,http://115.171.251.148:8888/udp/225.1.8.140:8128
黑龙江卫视,http://115.171.251.148:8888/udp/225.1.8.141:8196
四川卫视,http://115.171.251.148:8888/udp/225.1.8.142:8288
江西卫视,http://115.171.251.148:8888/udp/225.1.8.143:8280
贵州卫视,http://115.171.251.148:8888/udp/225.1.8.144:8120
深圳卫视,http://115.171.251.148:8888/udp/225.1.8.145:9244
湖北卫视,http://115.171.251.148:8888/udp/225.1.8.146:8136
东方卫视,http://115.171.251.148:8888/udp/225.1.8.147:8192
重庆卫视,http://115.171.251.148:8888/udp/225.1.8.148:8296
东南卫视,http://115.171.251.148:8888/udp/225.1.8.149:8112
河北卫视,http://115.171.251.148:8888/udp/225.1.8.150:8292
广东卫视,http://115.171.251.148:8888/udp/225.1.8.151:8132
南方卫视,http://115.171.251.148:8888/udp/225.1.8.225:5008
广西卫视,http://115.171.251.148:8888/udp/225.1.8.152:8300
吉林卫视,http://115.171.251.148:8888/udp/225.1.8.153:8200
陕西卫视,http://115.171.251.148:8888/udp/225.1.8.154:8140
山西卫视,http://115.171.251.148:8888/udp/225.1.8.155:8172
内蒙古卫视,http://115.171.251.148:8888/udp/225.1.8.156:8176
青海卫视,http://115.171.251.148:8888/udp/225.1.8.157:8184
海南卫视,http://115.171.251.148:8888/udp/225.1.8.158:8304
宁夏卫视,http://115.171.251.148:8888/udp/225.1.8.159:8124
西藏卫视,http://115.171.251.148:8888/udp/225.1.8.160:8164
新疆卫视,http://115.171.251.148:8888/udp/225.1.8.161:8160
甘肃卫视,http://115.171.251.148:8888/udp/225.1.8.162:8188
厦门卫视,http://115.171.251.148:8888/udp/225.1.8.166:4120
兵团卫视,http://115.171.251.148:8888/udp/225.1.8.167:4120
山东教育卫视,http://115.171.251.148:8888/udp/225.1.8.190:4120
三沙卫视,http://115.171.251.148:8888/udp/225.1.8.78:4120
金鹰卡通,http://115.171.251.148:8888/udp/225.1.8.163:9252
财富天下,http://115.171.251.148:8888/udp/225.1.8.165:9136
嘉佳卡通,http://115.171.251.148:8888/udp/225.1.8.170:9268
IPTV收视指南,http://115.171.251.148:8888/udp/225.1.8.201:8012
IPTV热播剧场,http://115.171.251.148:8888/udp/225.1.8.202:9020
IPTV经典电影,http://115.171.251.148:8888/udp/225.1.8.203:9024
IPTV魅力时尚,http://115.171.251.148:8888/udp/225.1.8.204:9012
IPTV少儿动画,http://115.171.251.148:8888/udp/225.1.8.207:9000
城市剧场,http://115.171.251.148:8888/udp/225.1.8.227:4120
军旅剧场,http://115.171.251.148:8888/udp/225.1.8.228:4120
古装剧场,http://115.171.251.148:8888/udp/225.1.8.229:4120
音乐现场,http://115.171.251.148:8888/udp/225.1.8.230:4120
地理,http://115.171.251.148:8888/udp/225.1.8.231:4120
美妆,http://115.171.251.148:8888/udp/225.1.8.232:4120
美人,http://115.171.251.148:8888/udp/225.1.8.233:4120
精选,http://115.171.251.148:8888/udp/225.1.8.234:4120
解密,http://115.171.251.148:8888/udp/225.1.8.235:4120
军事,http://115.171.251.148:8888/udp/225.1.8.236:4120
国学,http://115.171.251.148:8888/udp/225.1.8.237:4120
戏曲,http://115.171.251.148:8888/udp/225.1.8.238:4120
早教,http://115.171.251.148:8888/udp/225.1.8.239:4120
动画,http://115.171.251.148:8888/udp/225.1.8.240:4120
好学生,http://115.171.251.148:8888/udp/225.1.8.241:4120
鉴赏,http://115.171.251.148:8888/udp/225.1.8.242:4120
墨宝,http://115.171.251.148:8888/udp/225.1.8.243:4120
光影,http://115.171.251.148:8888/udp/225.1.8.244:4120
台球,http://115.171.251.148:8888/udp/225.1.8.245:4120
爱生活,http://115.171.251.148:8888/udp/225.1.8.246:4120
武术,http://115.171.251.148:8888/udp/225.1.8.247:4120
高网,http://115.171.251.148:8888/udp/225.1.8.248:4120
足球,http://115.171.251.148:8888/udp/225.1.8.249:4120
武侠剧场,http://115.171.251.148:8888/udp/225.1.8.250:4120
喜剧影院,http://115.171.251.148:8888/udp/225.1.8.251:4120
动作影院,http://115.171.251.148:8888/udp/225.1.8.252:4120
家庭影院,http://115.171.251.148:8888/udp/225.1.8.253:4120
星影,http://115.171.251.148:8888/udp/225.1.8.254:4120
聚鲨环球精选,http://115.171.251.148:8888/udp/225.1.8.67:8002
聚鲨北京,http://115.171.251.148:8888/udp/225.1.8.70:8002
聚鲨健康,http://115.171.251.148:8888/udp/225.1.8.94:8002
聚鲨生活,http://115.171.251.148:8888/udp/225.1.8.95:8002
聚鲨国际,http://115.171.251.148:8888/udp/225.1.8.96:8002
江西卫视,http://115.171.251.148:8888/udp/225.1.1.9:8164
CCTV13,http://115.171.251.148:8888/udp/225.1.1.10:8128
天津联通组播,#genre#
CCTV-1,http://60.27.20.217:4022/udp/225.1.1.120:5002
CCTV-2,http://60.27.20.217:4022/udp/225.1.1.133:5002
CCTV-3,http://60.27.20.217:4022/udp/225.1.1.158:5002
CCTV-4,http://60.27.20.217:4022/udp/225.1.1.150:5002
CCTV-5,http://60.27.20.217:4022/udp/225.1.1.160:5002
CCTV-5+,http://60.27.20.217:4022/udp/225.1.1.121:5002
CCTV-6,http://60.27.20.217:4022/udp/225.1.1.195:5002
CCTV-7,http://60.27.20.217:4022/udp/225.1.1.138:5002
CCTV-8,http://60.27.20.217:4022/udp/225.1.1.196:5002
CCTV-9,http://60.27.20.217:4022/udp/225.1.1.119:5002
CCTV-10,http://60.27.20.217:4022/udp/225.1.1.140:5002
CCTV-11,http://60.27.20.217:4022/udp/225.1.2.192:5002
CCTV-12,http://60.27.20.217:4022/udp/225.1.1.142:5002
CCTV-13,http://60.27.20.217:4022/udp/225.1.2.193:5002
CCTV-14,http://60.27.20.217:4022/udp/225.1.1.144:5002
CCTV-15,http://60.27.20.217:4022/udp/225.1.2.194:5002
CCTV-16,http://60.27.20.217:4022/udp/225.1.2.237:5002
CCTV-17,http://60.27.20.217:4022/udp/225.1.2.52:5002
CCTV-兵器科技,http://60.27.20.217:4022/udp/225.1.2.166:5002
CCTV-第一剧场,http://60.27.20.217:4022/udp/225.1.2.175:5002
CCTV-电视指南,http://60.27.20.217:4022/udp/225.1.2.167:5002
CCTV-风云剧场,http://60.27.20.217:4022/udp/225.1.2.174:5002
CCTV-风云音乐,http://60.27.20.217:4022/udp/225.1.2.176:5002
CCTV-风云足球,http://60.27.20.217:4022/udp/225.1.2.168:5002
CCTV-高尔夫网球,http://60.27.20.217:4022/udp/225.1.2.169:5002
CCTV-怀旧剧场,http://60.27.20.217:4022/udp/225.1.2.173:5002
CCTV-女性时尚,http://60.27.20.217:4022/udp/225.1.2.172:5002
CCTV-世界地理,http://60.27.20.217:4022/udp/225.1.2.171:5002
CCTV-央视文化精品,http://60.27.20.217:4022/udp/225.1.2.177:5002
CCTV-央视台球,http://60.27.20.217:4022/udp/225.1.2.170:5002
天津卫视,http://60.27.20.217:4022/udp/225.1.1.111:5002
天津新闻,http://60.27.20.217:4022/udp/225.1.1.130:5002
天津文艺,http://60.27.20.217:4022/udp/225.1.1.131:5002
天津影视,http://60.27.20.217:4022/udp/225.1.1.149:5002
天津都市,http://60.27.20.217:4022/udp/225.1.1.128:5002
天津体育,http://60.27.20.217:4022/udp/225.1.1.122:5002
天津科教,http://60.27.20.217:4022/udp/225.1.1.129:5002
天津少儿,http://60.27.20.217:4022/udp/225.1.1.125:5002
天津购物,http://60.27.20.217:4022/udp/225.1.1.151:5002
天津IPTV,http://60.27.20.217:4022/udp/225.1.2.123:5002
天津购物自营,http://60.27.20.217:4022/udp/225.1.1.108:5002
天津文艺广播,http://60.27.20.217:4022/udp/225.1.1.171:5002
天津经济广播,http://60.27.20.217:4022/udp/225.1.1.172:5002
天津新闻广播,http://60.27.20.217:4022/udp/225.1.1.173:5002
天津生活广播,http://60.27.20.217:4022/udp/225.1.1.174:5002
天津交通广播,http://60.27.20.217:4022/udp/225.1.1.175:5002
天津相声广播,http://60.27.20.217:4022/udp/225.1.1.176:5002
天津小说广播,http://60.27.20.217:4022/udp/225.1.1.177:5002
天津滨海广播,http://60.27.20.217:4022/udp/225.1.1.178:5002
天津音乐广播,http://60.27.20.217:4022/udp/225.1.1.179:5002
天津农村广播,http://60.27.20.217:4022/udp/225.1.1.180:5002
安徽卫视,http://60.27.20.217:4022/udp/225.1.1.127:5002
北京卫视,http://60.27.20.217:4022/udp/225.1.1.113:5002
东方卫视,http://60.27.20.217:4022/udp/225.1.2.31:5002
甘肃卫视,http://60.27.20.217:4022/udp/225.1.1.30:5002
广东卫视,http://60.27.20.217:4022/udp/225.1.1.116:5002
深圳卫视,http://60.27.20.217:4022/udp/225.1.1.117:5002
贵州卫视,http://60.27.20.217:4022/udp/225.1.2.28:5002
海南卫视,http://60.27.20.217:4022/udp/225.1.2.82:5002
三沙卫视,http://60.27.20.217:4022/udp/225.1.2.181:5002
河南卫视,http://60.27.20.217:4022/udp/225.1.2.61:5002
黑龙江卫视,http://60.27.20.217:4022/udp/225.1.1.115:5002
湖北卫视,http://60.27.20.217:4022/udp/225.1.1.147:5002
湖南卫视,http://60.27.20.217:4022/udp/225.1.1.114:5002
吉林卫视,http://60.27.20.217:4022/udp/225.1.2.26:5002
江苏卫视,http://60.27.20.217:4022/udp/225.1.1.126:5002
江西卫视,http://60.27.20.217:4022/udp/225.1.2.29:5002
辽宁卫视,http://60.27.20.217:4022/udp/225.1.1.154:5002
内蒙古卫视,http://60.27.20.217:4022/udp/225.1.1.32:5002
宁夏卫视,http://60.27.20.217:4022/udp/225.1.1.56:5002
青海卫视,http://60.27.20.217:4022/udp/225.1.1.54:5002
山西卫视,http://60.27.20.217:4022/udp/225.1.1.50:5002
陕西卫视,http://60.27.20.217:4022/udp/225.1.1.41:5002
四川卫视,http://60.27.20.217:4022/udp/225.1.1.123:5002
西藏卫视,http://60.27.20.217:4022/udp/225.1.1.51:5002
新疆卫视,http://60.27.20.217:4022/udp/225.1.1.35:5002
兵团卫视,http://60.27.20.217:4022/udp/225.1.1.57:5002
广西卫视,http://60.27.20.217:4022/udp/225.1.2.81:5002
云南卫视,http://60.27.20.217:4022/udp/225.1.1.61:5002
浙江卫视,http://60.27.20.217:4022/udp/225.1.1.112:5002
重庆卫视,http://60.27.20.217:4022/udp/225.1.1.155:5002
河北卫视,http://60.27.20.217:4022/udp/225.1.2.27:5002
保定卫视,http://60.27.20.217:4022/udp/225.1.1.83:5002
山东教育卫视,http://60.27.20.217:4022/udp/225.1.2.118:5002
河东卫视,http://60.27.20.217:4022/udp/225.1.2.2:5002
河西卫视,http://60.27.20.217:4022/udp/225.1.2.4:5002
蓟州卫视,http://60.27.20.217:4022/udp/225.1.1.82:5002
静海卫视,http://60.27.20.217:4022/udp/225.1.1.110:5002
滨海1,http://60.27.20.217:4022/udp/225.1.2.7:5002
滨海2,http://60.27.20.217:4022/udp/225.1.2.8:5002
大港油田企业,http://60.27.20.217:4022/udp/225.1.2.14:5002
4K私享家,http://60.27.20.217:4022/udp/225.1.1.156:5002
4K影视,http://60.27.20.217:4022/udp/225.1.2.190:5002
CETV早期教育,http://60.27.20.217:4022/udp/225.1.2.207:5002
CGTN,http://60.27.20.217:4022/udp/225.1.1.27:5002
CGTN纪录,http://60.27.20.217:4022/udp/225.1.1.55:5002
CHC动作电影,http://60.27.20.217:4022/udp/225.1.1.215:5002
CHC高清电影,http://60.27.20.217:4022/udp/225.1.1.214:5002
CHC家庭影院,http://60.27.20.217:4022/udp/225.1.1.213:5002
FTV足球,http://60.27.20.217:4022/udp/225.1.2.83:5002
GTV网络棋牌,http://60.27.20.217:4022/udp/225.1.1.217:5002
GTV游戏竞技,http://60.27.20.217:4022/udp/225.1.1.222:5002
财富天下,http://60.27.20.217:4022/udp/225.1.2.198:5002
茶频道,http://60.27.20.217:4022/udp/225.1.2.19:5002
车迷频道,http://60.27.20.217:4022/udp/225.1.2.199:5002
东方财*,http://60.27.20.217:4022/udp/225.1.1.247:5002
东方购物,http://60.27.20.217:4022/udp/225.1.1.223:5002
动漫秀场,http://60.27.20.217:4022/udp/225.1.1.134:5002
都市剧场,http://60.27.20.217:4022/udp/225.1.1.146:5002
法制天地,http://60.27.20.217:4022/udp/225.1.1.237:5002
风尚购物,http://60.27.20.217:4022/udp/225.1.2.204:5002
风尚生活,http://60.27.20.217:4022/udp/225.1.2.58:5002
哈哈炫动,http://60.27.20.217:4022/udp/225.1.1.62:5002
好享购物,http://60.27.20.217:4022/udp/225.1.1.224:5002
欢乐动漫,http://60.27.20.217:4022/udp/225.1.1.132:5002
欢笑剧场4K,http://60.27.20.217:4022/udp/225.1.1.139:5002
环球旅游,http://60.27.20.217:4022/udp/225.1.2.200:5002
环球奇观,http://60.27.20.217:4022/udp/225.1.1.197:5002
极速汽车,http://60.27.20.217:4022/udp/225.1.1.141:5002
纪实人文,http://60.27.20.217:4022/udp/225.1.2.25:5002
家家购物,http://60.27.20.217:4022/udp/225.1.1.227:5002
家庭理*,http://60.27.20.217:4022/udp/225.1.2.23:5002
家有购物,http://60.27.20.217:4022/udp/225.1.1.226:5002
金色学堂,http://60.27.20.217:4022/udp/225.1.1.236:5002
金鹰纪实,http://60.27.20.217:4022/udp/225.1.1.124:5002
金鹰卡通,http://60.27.20.217:4022/udp/225.1.2.236:5002
靓妆,http://60.27.20.217:4022/udp/225.1.1.200:5002
聚鲨环球精选,http://60.27.20.217:4022/udp/225.1.1.102:5002
卡酷少儿,http://60.27.20.217:4022/udp/225.1.1.58:5002
快乐垂钓,http://60.27.20.217:4022/udp/225.1.1.92:5002
快乐生活,http://60.27.20.217:4022/udp/225.1.2.24:5002
乐游,http://60.27.20.217:4022/udp/225.1.1.145:5002
梨园频道,http://60.27.20.217:4022/udp/225.1.2.104:5002
每日影院,http://60.27.20.217:4022/udp/225.1.2.57:5002
魅力足球,http://60.27.20.217:4022/udp/225.1.1.137:5002
汽摩,http://60.27.20.217:4022/udp/225.1.1.205:5002
三角英语,http://60.27.20.217:4022/udp/225.1.2.182:5002
生活时尚,http://60.27.20.217:4022/udp/225.1.1.143:5002
生态环境,http://60.27.20.217:4022/udp/225.1.2.201:5002
书法,http://60.27.20.217:4022/udp/225.1.2.22:5002
四海钓鱼,http://60.27.20.217:4022/udp/225.1.2.202:5002
陶瓷,http://60.27.20.217:4022/udp/225.1.1.153:5002
文物宝库,http://60.27.20.217:4022/udp/225.1.2.105:5002
武术世界,http://60.27.20.217:4022/udp/225.1.2.129:5002
先锋乒羽,http://60.27.20.217:4022/udp/225.1.1.219:5002
新动漫,http://60.27.20.217:4022/udp/225.1.1.216:5002
新影老故事,http://60.27.20.217:4022/udp/225.1.1.188:5002
新影中学生,http://60.27.20.217:4022/udp/225.1.1.193:5002
幸福彩,http://60.27.20.217:4022/udp/225.1.1.152:5002
幸福剧场,http://60.27.20.217:4022/udp/225.1.2.59:5002
幸福娱乐,http://60.27.20.217:4022/udp/225.1.2.60:5002
央广购物,http://60.27.20.217:4022/udp/225.1.1.65:5002
湖北购物,http://60.27.20.217:4022/udp/225.1.2.183:5002
优购物,http://60.27.20.217:4022/udp/225.1.1.225:5002
优优宝贝,http://60.27.20.217:4022/udp/225.1.2.203:5002
游戏风云,http://60.27.20.217:4022/udp/225.1.1.135:5002
悦美生活,http://60.27.20.217:4022/udp/225.1.2.55:5002
中国天气,http://60.27.20.217:4022/udp/225.1.2.119:5002
重庆联通组播,#genre#
CCTV-1,http://27.11.252.155:8010/udp/225.0.4.74:7980
CCTV-2,http://27.11.252.155:8010/udp/225.0.4.132:7980
CCTV-3,http://27.11.252.155:8010/udp/225.0.4.142:7980
CCTV-4,http://27.11.252.155:8010/udp/225.0.4.176:7980
CCTV-5,http://27.11.252.155:8010/udp/225.0.4.143:7980
CCTV5+,http://27.11.252.155:8010/udp/225.0.4.73:7980
CCTV-6,http://27.11.252.155:8010/udp/225.0.4.144:7980
CCTV-7,http://27.11.252.155:8010/udp/225.0.4.127:7980
CCTV-8,http://27.11.252.155:8010/udp/225.0.4.137:7980
CCTV-9,http://27.11.252.155:8010/udp/225.0.4.131:7980
CCTV-10,http://27.11.252.155:8010/udp/225.0.4.130:7980
CCTV-11,http://27.11.252.155:8010/udp/225.0.4.218:7980
CCTV-12,http://27.11.252.155:8010/udp/225.0.4.129:7980
CCTV-13,http://27.11.252.155:8010/udp/225.0.4.219:7980
CCTV-14,http://27.11.252.155:8010/udp/225.0.4.128:7980
CCTV-15,http://27.11.252.155:8010/udp/225.0.4.220:7980
CCTV-17,http://27.11.252.155:8010/udp/225.0.4.179:7980
CGTN,http://27.11.252.155:8010/udp/225.0.4.12:7980
湖南卫视,http://27.11.252.155:8010/udp/225.0.4.75:7980
浙江卫视,http://27.11.252.155:8010/udp/225.0.4.81:7980
江苏卫视,http://27.11.252.155:8010/udp/225.0.4.79:7980
安徽卫视,http://27.11.252.155:8010/udp/225.0.4.133:7980
广东卫视,http://27.11.252.155:8010/udp/225.0.4.84:7980
北京卫视,http://27.11.252.155:8010/udp/225.0.4.78:7980
天津卫视,http://27.11.252.155:8010/udp/225.0.4.82:7980
辽宁卫视,http://27.11.252.155:8010/udp/225.0.4.98:7980
东方卫视,http://27.11.252.155:8010/udp/225.0.4.80:7980
纪实HD,http://27.11.252.155:8010/udp/225.0.4.99:7980
河北卫视,http://27.11.252.155:8010/udp/225.0.4.174:7980
贵州卫视,http://27.11.252.155:8010/udp/225.0.4.175:7980
山东卫视,http://27.11.252.155:8010/udp/225.0.4.199:7980
东南卫视,http://27.11.252.155:8010/udp/225.0.4.200:7980
黑龙江卫视,http://27.11.252.155:8010/udp/225.0.4.201:7980
深圳卫视,http://27.11.252.155:8010/udp/225.0.4.202:7980
江西卫视,http://27.11.252.155:8010/udp/225.0.4.203:7980
四川卫视,http://27.11.252.155:8010/udp/225.0.4.204:7980
重庆卫视,http://27.11.252.155:8010/udp/225.0.4.187:7980
重庆新闻HD,http://27.11.252.155:8010/udp/225.0.4.188:7980
重庆社会与法HD,http://27.11.252.155:8010/udp/225.0.4.190:7980
重庆少儿HD,http://27.11.252.155:8010/udp/225.0.4.191:7980
重庆影视HD,http://27.11.252.155:8010/udp/225.0.4.192:7980
重庆科教HD,http://27.11.252.155:8010/udp/225.0.4.193:7980
重庆娱乐HD,http://27.11.252.155:8010/udp/225.0.4.194:7980
重庆汽摩HD,http://27.11.252.155:8010/udp/225.0.4.195:7980
重庆时尚生活HD,http://27.11.252.155:8010/udp/225.0.4.196:7980
重庆新农村HD,http://27.11.252.155:8010/udp/225.0.4.189:7980
CQTV移动HD,http://27.11.252.155:8010/udp/225.0.4.215:7980
时尚购物HD,http://27.11.252.155:8010/udp/225.0.4.198:7980
CQTV新闻,http://27.11.252.155:8010/udp/225.0.4.59:7980
CQTV汽摩,http://27.11.252.155:8010/udp/225.0.4.61:7980
CQTV影视,http://27.11.252.155:8010/udp/225.0.4.62:7980
CQTV科教,http://27.11.252.155:8010/udp/225.0.4.63:7980
CQTV社会与法,http://27.11.252.155:8010/udp/225.0.4.64:7980
CQTV娱乐,http://27.11.252.155:8010/udp/225.0.4.65:7980
CQTV移动,http://27.11.252.155:8010/udp/225.0.4.68:7980
CQTV时尚生活,http://27.11.252.155:8010/udp/225.0.4.69:7980
CQTV新农村,http://27.11.252.155:8010/udp/225.0.4.70:7980
CQTV少儿,http://27.11.252.155:8010/udp/225.0.4.71:7980
爱生活,http://27.11.252.155:8010/udp/225.0.4.164:7980
IPTV相声小品,http://27.11.252.155:8010/udp/225.0.4.56:7980
IPTV野外,http://27.11.252.155:8010/udp/225.0.4.57:7980
IPTV3+,http://27.11.252.155:8010/udp/225.0.4.51:7980
IPTV5+,http://27.11.252.155:8010/udp/225.0.4.53:7980
IPTV6+,http://27.11.252.155:8010/udp/225.0.4.50:7980
IPTV8+,http://27.11.252.155:8010/udp/225.0.4.54:7980
经典电影,http://27.11.252.155:8010/udp/225.0.4.48:7980
解密,http://27.11.252.155:8010/udp/225.0.4.153:7980
全纪实,http://27.11.252.155:8010/udp/225.0.4.113:7980
纪实HD,http://27.11.252.155:8010/udp/225.0.4.99:7980
地理,http://27.11.252.155:8010/udp/225.0.4.149:7980
古装剧场,http://27.11.252.155:8010/udp/225.0.4.147:7980
武侠剧场,http://27.11.252.155:8010/udp/225.0.4.168:7980
军旅剧场,http://27.11.252.155:8010/udp/225.0.4.146:7980
喜剧影院,http://27.11.252.155:8010/udp/225.0.4.169:7980
动作影院,http://27.11.252.155:8010/udp/225.0.4.170:7980
家庭影院,http://27.11.252.155:8010/udp/225.0.4.171:7980
星影,http://27.11.252.155:8010/udp/225.0.4.172:7980
浙江电信组播,#genre#
CCTV1,http://122.233.239.30:9999/rtp/233.50.201.118:5140
CCTV2,http://122.233.239.30:9999/rtp/233.50.201.119:5140
CCTV3,http://122.233.239.30:9999/rtp/233.50.201.196:5140
CCTV4,http://122.233.239.30:9999/rtp/233.50.201.4:5140
CCTV5,http://122.233.239.30:9999/rtp/233.50.201.197:5140
CCTV5+,http://122.233.239.30:9999/rtp/233.50.201.220:5140
CCTV6,http://122.233.239.30:9999/rtp/233.50.201.198:5140
CCTV7,http://122.233.239.30:9999/rtp/233.50.201.120:5140
CCTV8,http://122.233.239.30:9999/rtp/233.50.201.199:5140
CCTV9,http://122.233.239.30:9999/rtp/233.50.201.121:5140
CCTV10,http://122.233.239.30:9999/rtp/233.50.201.122:5140
CCTV11,http://122.233.239.30:9999/rtp/233.50.201.11:5140
CCTV12,http://122.233.239.30:9999/rtp/233.50.201.123:5140
CCTV13,http://122.233.239.30:9999/rtp/233.50.201.246:5140
CCTV14,http://122.233.239.30:9999/rtp/233.50.201.124:5140
CCTV15,http://122.233.239.30:9999/rtp/233.50.201.15:5140
CCTV16 4k,http://122.233.239.30:9999/rtp/233.50.201.63:5140
CCTV16,http://122.233.239.30:9999/rtp/233.50.201.192:5140
CCTV17,http://122.233.239.30:9999/rtp/233.50.201.35:5140
浙江卫视,http://122.233.239.30:9999/rtp/233.50.201.100:5140
深圳卫视,http://122.233.239.30:9999/rtp/233.50.201.101:5140
广东卫视,http://122.233.239.30:9999/rtp/233.50.201.102:5140
湖南卫视,http://122.233.239.30:9999/rtp/233.50.201.103:5140
天津卫视,http://122.233.239.30:9999/rtp/233.50.201.104:5140
山东卫视,http://122.233.239.30:9999/rtp/233.50.201.105:5140
江苏卫视,http://122.233.239.30:9999/rtp/233.50.201.106:5140
北京卫视,http://122.233.239.30:9999/rtp/233.50.201.107:5140
四川卫视,http://122.233.239.30:9999/rtp/233.50.201.139:5140
河北卫视,http://122.233.239.30:9999/rtp/233.50.201.140:5140
辽宁卫视,http://122.233.239.30:9999/rtp/233.50.201.141:5140
贵州卫视,http://122.233.239.30:9999/rtp/233.50.201.142:5140
重庆卫视,http://122.233.239.30:9999/rtp/233.50.201.143:5140
河南卫视,http://122.233.239.30:9999/rtp/233.50.201.144:5140
江西卫视,http://122.233.239.30:9999/rtp/233.50.201.145:5140
东南卫视,http://122.233.239.30:9999/rtp/233.50.201.146:5140
安徽卫视,http://122.233.239.30:9999/rtp/233.50.201.113:5140
湖北卫视,http://122.233.239.30:9999/rtp/233.50.201.114:5140
黑龙江卫视,http://122.233.239.30:9999/rtp/233.50.201.115:5140
东方卫视,http://122.233.239.30:9999/rtp/233.50.201.125:5140
内蒙古卫视,http://122.233.239.30:9999/rtp/233.50.201.148:5140
甘肃卫视,http://122.233.239.30:9999/rtp/233.50.201.149:5140
海南卫视,http://122.233.239.30:9999/rtp/233.50.201.55:5140
青海卫视,http://122.233.239.30:9999/rtp/233.50.201.65:5140
西藏卫视,http://122.233.239.30:9999/rtp/233.50.201.70:5140
陕西卫视,http://122.233.239.30:9999/rtp/233.50.201.59:5140
兵团卫视,http://122.233.239.30:9999/rtp/233.50.201.72:5140
山西卫视,http://122.233.239.30:9999/rtp/233.50.201.51:5140
宁夏卫视,http://122.233.239.30:9999/rtp/233.50.201.57:5140
广西卫视,http://122.233.239.30:9999/rtp/233.50.201.49:5140
云南卫视,http://122.233.239.30:9999/rtp/233.50.201.46:5140
吉林卫视,http://122.233.239.30:9999/rtp/233.50.201.48:5140
中国教育一套,http://122.233.239.30:9999/rtp/233.50.201.75:5140
中国教育四套,http://122.233.239.30:9999/rtp/233.50.201.172:5140
凤凰卫视中文,http://122.233.239.30:9999/rtp/233.50.200.191:5140
凤凰卫视资讯,http://122.233.239.30:9999/rtp/233.50.200.192:5140
CGTN,http://122.233.239.30:9999/rtp/233.50.201.126:5140
CGTN-西班牙语,http://122.233.239.30:9999/rtp/233.50.201.36:5140
CGTN-法语,http://122.233.239.30:9999/rtp/233.50.201.37:5140
CGTN-阿拉伯语,http://122.233.239.30:9999/rtp/233.50.201.38:5140
CGTN-俄语,http://122.233.239.30:9999/rtp/233.50.201.39:5140
浙江经济生活,http://122.233.239.30:9999/rtp/233.50.201.133:5140
浙江教育,http://122.233.239.30:9999/rtp/233.50.201.134:5140
浙江民生,http://122.233.239.30:9999/rtp/233.50.201.136:5140
浙江news,http://122.233.239.30:9999/rtp/233.50.201.137:5140
浙江少儿,http://122.233.239.30:9999/rtp/233.50.201.138:5140
钱江频道,http://122.233.239.30:9999/rtp/233.50.201.132:5140
杭州1综合,http://122.233.239.30:9999/rtp/233.50.201.173:5140
杭州2明珠,http://122.233.239.30:9999/rtp/233.50.201.174:5140
杭州3生活,http://122.233.239.30:9999/rtp/233.50.201.175:5140
杭州4影视,http://122.233.239.30:9999/rtp/233.50.201.176:5140
杭州5青少,http://122.233.239.30:9999/rtp/233.50.201.177:5140
杭州导视,http://122.233.239.30:9999//rtp/233.50.201.182:5140
极速汽车,http://122.233.239.30:9999/rtp/233.50.201.208:5140
宁波TV1,http://122.233.239.30:9999/rtp/233.50.201.168:5140
宁波TV2,http://122.233.239.30:9999/rtp/233.50.201.178:5140
宁波TV3,http://122.233.239.30:9999/rtp/233.50.201.179:5140
宁波TV4,http://122.233.239.30:9999/rtp/233.50.201.180:5140
宁波TV5,http://122.233.239.30:9999/rtp/233.50.201.181:5140
温州新闻,http://122.233.239.30:9999/rtp/233.50.201.87:5140
衢州新闻,http://122.233.239.30:9999/rtp/233.50.201.155:5140
绍兴新闻,http://122.233.239.30:9999/rtp/233.50.201.156:5140
台州-1,http://122.233.239.30:9999/rtp/233.50.201.157:5140
湖州公共,http://122.233.239.30:9999/rtp/233.50.201.158:5140
金华新闻,http://122.233.239.30:9999/rtp/233.50.201.161:5140
丽水新闻,http://122.233.239.30:9999/rtp/233.50.201.162:5140
嘉兴新闻,http://122.233.239.30:9999/rtp/233.50.201.163:5140
桐乡新闻,http://122.233.239.30:9999/rtp/233.50.201.169:5140
杭州导视,http://122.233.239.30:9999/rtp/233.50.201.182:5140
之江记录,http://122.233.239.30:9999/rtp/233.50.202.25:5140
优优宝贝,http://122.233.239.30:9999/rtp/233.50.202.24:5140
YMG新闻,http://122.233.239.30:9999//rtp/233.50.201.159:5140
法制天地,http://122.233.239.30:9999/rtp/233.50.201.191:5140
金鹰卡通,http://122.233.239.30:9999/rtp/233.50.201.73:5140
哈哈炫动,http://122.233.239.30:9999/rtp/233.50.201.74:5140
动漫秀场,http://122.233.239.30:9999/rtp/233.50.201.184:5140
游戏风云,http://122.233.239.30:9999/rtp/233.50.201.183:5140
乐游,http://122.233.239.30:9999/rtp/233.50.201.185:5140
金色学堂,http://122.233.239.30:9999/rtp/233.50.201.186:5140
生活时尚,http://122.233.239.30:9999/rtp/233.50.201.187:5140
茶频道,http://122.233.239.30:9999/rtp/233.50.201.188:5140
